x,y,z
1.378967295,1.533105419,1.533105419
1.384028211,1.538889323,1.538889323
1.389055666,1.544634986,1.544634986
1.394050153,1.55034297,1.55034297
1.399012209,1.556013891,1.556013891
1.403942418,1.561648415,1.561648415
1.408841406,1.567247259,1.567247259
1.413709844,1.572811187,1.572811187
1.41854844,1.578341012,1.578341012
1.423357945,1.583837589,1.583837589
1.428139145,1.589301816,1.589301816
1.43289286,1.594734633,1.594734633
1.437619945,1.600137016,1.600137016
1.442321287,1.605509978,1.605509978
1.446997799,1.610854562,1.610854562
1.451650422,1.616171846,1.616171846
1.456280121,1.621462931,1.621462931
1.460887882,1.626728943,1.626728943
1.465474709,1.631971031,1.631971031
1.470041622,1.63719036,1.63719036
1.474589654,1.64238811,1.64238811
1.479119847,1.647565473,1.647565473
1.483633249,1.652723647,1.652723647
1.488130912,1.657863833,1.657863833
1.492613888,1.662987233,1.662987233
1.497083223,1.668095044,1.668095044
1.501539957,1.673188454,1.673188454
1.505985118,1.678268639,1.678268639
1.510419721,1.683336756,1.683336756
1.514844757,1.68839394,1.68839394
1.519261198,1.693441301,1.693441301
1.523669987,1.698479917,1.698479917
1.528072034,1.703510827,1.703510827
1.532468213,1.708535031,1.708535031
1.536859357,1.713553481,1.713553481
1.541246254,1.718567078,1.718567078
1.54562964,1.723576662,1.723576662
1.550010197,1.728583013,1.728583013
1.554388546,1.733586839,1.733586839
1.558765241,1.738588776,1.738588776
1.563140765,1.743589375,1.743589375
1.567515528,1.748589104,1.748589104
1.571889853,1.753588332,1.753588332
1.57626398,1.758587334,1.758587334
1.580637841,1.763586235,1.763586235
1.585002618,1.76858936,1.76858936
1.589338601,1.773604925,1.773604925
1.593631796,1.77863883,1.77863883
1.597872448,1.783694939,1.783694939
1.602053408,1.788775835,1.788775835
1.606169218,1.793883253,1.793883253
1.610215429,1.799018163,1.799018163
1.614188741,1.804181549,1.804181549
1.618086224,1.809373816,1.809373816
1.621905392,1.814595146,1.814595146
1.625644102,1.819845545,1.819845545
1.629300475,1.82512488,1.82512488
1.63287285,1.830432909,1.830432909
1.636359737,1.835769298,1.835769298
1.639759797,1.841133638,1.841133638
1.643071814,1.846525455,1.846525455
1.64629468,1.851944221,1.851944221
1.649427387,1.857389365,1.857389365
1.65246901,1.86286027,1.86286027
1.655418707,1.868356287,1.868356287
1.658275706,1.873876736,1.873876736
1.661039308,1.879420908,1.879420908
1.663708877,1.88498807,1.88498807
1.666283844,1.890577468,1.890577468
1.668763695,1.89618833,1.89618833
1.671147981,1.901819866,1.901819866
1.673436266,1.907471169,1.907471169
1.675628295,1.913141628,1.913141628
1.677723746,1.918830314,1.918830314
1.679722397,1.924536389,1.924536389
1.681624088,1.930259009,1.930259009
1.683428724,1.935997322,1.935997322
1.685136277,1.94175047,1.94175047
1.686746794,1.947517591,1.947517591
1.688260398,1.95329782,1.95329782
1.689677295,1.95909029,1.95909029
1.690997785,1.964894137,1.964894137
1.692222267,1.970708494,1.970708494
1.693351253,1.976532501,1.976532501
1.694385381,1.982365301,1.982365301
1.69532544,1.988206045,1.988206045
1.696172387,1.994053892,1.994053892
1.696927385,1.999908013,1.999908013
1.697591847,2.005767593,2.005767593
1.698167493,2.011631834,2.011631834
1.698656432,2.017499958,2.017499958
1.699061276,2.023371212,2.023371212
1.699385305,2.029244874,2.029244874
1.699632717,2.035120662,2.035120662
1.699808944,2.040997727,2.040997727
1.699921272,2.046875565,2.046875565
1.699979755,2.052753775,2.052753775
1.699998849,2.058632076,2.058632076
1.700000048,2.064510477,2.064510477
1.700000048,2.070388955,2.070388955
1.700000048,2.076267923,2.076267923
1.700000048,2.082148166,2.082148166
1.700000048,2.088030745,2.088030745
1.700000048,2.093916916,2.093916916
1.700000048,2.099808044,2.099808044
1.700000048,2.105705535,2.105705535
1.700000048,2.111610771,2.111610771
1.700000048,2.117525053,2.117525053
1.700000048,2.123449554,2.123449554
1.700000048,2.129385277,2.129385277
1.700000048,2.135333019,2.135333019
1.700000048,2.141293354,2.141293354
1.700000048,2.147266606,2.147266606
1.700000048,2.153252845,2.153252845
1.700000048,2.159251882,2.159251882
1.700000048,2.165263277,2.165263277
1.700000048,2.171286351,2.171286351
1.700000048,2.177320207,2.177320207
1.700000048,2.18336376,2.18336376
1.700000048,2.189415773,2.189415773
1.700000048,2.195474899,2.195474899
1.700000048,2.20153974,2.20153974
1.700000048,2.207608899,2.207608899
1.700000048,2.213681052,2.213681052
1.700000048,2.219755023,2.219755023
1.700000048,2.225829867,2.225829867
1.700000048,2.231904975,2.231904975
1.700000048,2.237980069,2.237980069
1.700000048,2.244054996,2.244054996
1.700000048,2.250129372,2.250129372
1.700000048,2.256202602,2.256202602
1.700000048,2.262273904,2.262273904
1.700000048,2.26834234,2.26834234
1.700000048,2.274406837,2.274406837
1.700000048,2.280466212,2.280466212
1.700000048,2.286519197,2.286519197
1.700000048,2.292564456,2.292564456
1.700000048,2.29860061,2.29860061
1.700000048,2.304626254,2.304626254
1.700000048,2.310639975,2.310639975
1.700000048,2.316640374,2.316640374
1.700000048,2.322626072,2.322626072
1.700000048,2.328595738,2.328595738
1.700000048,2.33454809,2.33454809
1.700000048,2.340481919,2.340481919
1.700000048,2.346396093,2.346396093
1.700000048,2.352289569,2.352289569
1.700000048,2.358161408,2.358161408
1.700000048,2.364010774,2.364010774
1.700000048,2.369836949,2.369836949
1.700000048,2.375639337,2.375639337
1.700000048,2.381417465,2.381417465
1.700000048,2.387170995,2.387170995
1.700000048,2.392899718,2.392899718
1.700000048,2.398603563,2.398603563
1.700000048,2.404282591,2.404282591
1.700000048,2.409937001,2.409937001
1.700000048,2.415567124,2.415567124
1.700000048,2.421173421,2.421173421
1.700000048,2.42675648,2.42675648
1.700000048,2.432317012,2.432317012
1.700000048,2.437855843,2.437855843
1.700000048,2.443373906,2.443373906
1.700000048,2.448872237,2.448872237
1.700000048,2.45435196,2.45435196
1.700000048,2.459814282,2.459814282
1.700000048,2.465260477,2.465260477
1.700000048,2.470691876,2.470691876
1.700000048,2.476109853,2.476109853
1.700000048,2.481515806,2.481515806
1.700000048,2.486911149,2.486911149
1.700000048,2.492297287,2.492297287
1.700000048,2.497675603,2.497675603
1.700000048,2.503047434,2.503047434
1.700000048,2.508414056,2.508414056
1.700000048,2.513776658,2.513776658
1.700000048,2.519136322,2.519136322
1.700000048,2.524493996,2.524493996
1.700000048,2.529850473,2.529850473
1.700000048,2.535206364,2.535206364
1.700000048,2.540562068,2.540562068
1.700002025,2.545918149,2.54591749
1.700017442,2.551276454,2.551270656
1.700057052,2.5566387,2.556619698
1.70012817,2.56200601,2.561963303
1.700235969,2.567379103,2.567300463
1.70038423,2.572758424,2.572630363
1.700575766,2.57814396,2.577952054
1.700812745,2.583536199,2.583265301
1.70109684,2.588935145,2.588569548
1.701429367,2.594340737,2.593864298
1.70181137,2.599752867,2.599149093
1.702243706,2.605171631,2.604423745
1.702727013,2.610596362,2.609687375
1.703261854,2.616027106,2.614939838
1.703848673,2.621463643,2.620180769
1.704487829,2.626905738,2.625409812
1.705179615,2.632353146,2.630626625
1.705924266,2.637805609,2.635830872
1.706721966,2.643262864,2.641022226
1.707572864,2.648724639,2.646200369
1.708477072,2.654190657,2.651364984
1.70943467,2.659660637,2.656515766
1.710445716,2.665134295,2.661652408
1.711510242,2.670611341,2.666774613
1.712628261,2.676091487,2.671882086
1.713799768,2.681574439,2.676974536
1.715024741,2.687059903,2.682051676
1.716303143,2.692547583,2.687113223
1.717634923,2.698037185,2.692158898
1.719020001,2.703528343,2.697188364
1.720458335,2.709020896,2.702201472
1.721949821,2.714514479,2.707197894
1.72349436,2.720008795,2.712177364
1.725091837,2.725503545,2.717139622
1.726742124,2.730998434,2.722084416
1.728445077,2.736493165,2.727011496
1.730200533,2.741987443,2.731920622
1.732008311,2.747480973,2.736811561
1.733868207,2.752973465,2.741684087
1.735779993,2.758464628,2.746537989
1.737743411,2.763954176,2.751373065
1.739758173,2.769441826,2.756189128
1.741823951,2.774927299,2.760986009
1.743940372,2.780410324,2.765763561
1.746107009,2.785890634,2.770521659
1.748323372,2.791367972,2.77526021
1.750588892,2.796842093,2.779979158
1.752902901,2.802312764,2.784678494
1.755264614,2.80777977,2.789358262
1.757673089,2.813242916,2.794018584
1.76012719,2.818702037,2.798659673
1.762625525,2.824157003,2.80328186
1.76516636,2.829607728,2.807885641
1.767747685,2.835054578,2.81247205
1.770366569,2.840497399,2.81704191
1.773019297,2.845936438,2.821596708
1.77570082,2.851372144,2.826138573
1.778404029,2.856805255,2.830670615
1.781118558,2.862237069,2.835197587
1.783834374,2.8676687,2.839723947
1.786550078,2.873100108,2.844250121
1.78926545,2.878530853,2.848775742
1.791980163,2.883960279,2.853300264
1.794693795,2.889387543,2.857822985
1.797405846,2.894811644,2.86234307
1.800115749,2.90023145,2.866859576
1.802822884,2.90564572,2.871371469
1.805526592,2.911053137,2.87587765
1.808226184,2.916452319,2.880376969
1.810920951,2.921841854,2.884868249
1.813610178,2.927220309,2.889350295
1.816293152,2.932586256,2.893821919
1.81896917,2.937938292,2.898281949
1.821637547,2.943275046,2.902729245
1.824297628,2.948595207,2.907162714
1.826948789,2.95389753,2.911581316
1.829590449,2.959180849,2.915984083
1.832222072,2.964444096,2.920370123
1.834843175,2.969686303,2.924738629
1.837453332,2.974906616,2.929088891
1.840052175,2.980104303,2.933420297
1.842639403,2.985278758,2.937732344
1.845214779,2.99042951,2.942024638
1.847778136,2.995556225,2.946296901
1.850329378,3.000658709,2.950548972
1.852868479,3.00573691,2.954780807
1.855395484,3.01079092,2.958992483
1.85791051,3.015820972,2.963184193
1.860413743,3.020827438,2.967356249
1.862905438,3.025810828,2.971509074
1.865385915,3.030771783,2.975643204
1.867855559,3.03571107,2.979759277
1.870314811,3.040629575,2.983858032
1.872764171,3.045528294,2.987940299
1.875204187,3.050408327,2.992006993
1.877635453,3.055270859,2.996059104
1.880058602,3.060117156,3.000097686
1.882474298,3.064948549,3.004123847
1.884883233,3.069766417,3.008138738
1.887286111,3.074572174,3.012143536
1.889683649,3.07936725,3.016139434
1.892076561,3.084153074,3.020127621
1.89446555,3.088931053,3.02410927
1.896851299,3.093702551,3.028085519
1.899234458,3.098468868,3.032057451
1.901615632,3.103231216,3.036026075
1.903995371,3.107990694,3.039992307
1.906374155,3.112748263,3.043956948
1.908752381,3.117504714,3.047920658
1.911130348,3.122260648,3.051883937
1.913508338,3.127016628,3.055847254
1.915889769,3.131772553,3.059808214
1.918287918,3.136528901,3.06375852
1.920714237,3.141285886,3.067690791
1.923177146,3.146043528,3.071599435
1.925683044,3.150801684,3.075480019
1.9282368,3.155559844,3.079328702
1.930842558,3.160317928,3.083142629
1.933503543,3.16507544,3.08691907
1.936222411,3.169831813,3.090655593
1.939001374,3.174586414,3.094349987
1.941842288,3.179338556,3.09800021
1.944746718,3.184087499,3.101604358
1.947715986,3.188832457,3.105160631
1.95075115,3.193572513,3.108667254
1.95385326,3.198306979,3.112122724
1.957023039,3.203034864,3.115525405
1.960261122,3.207755235,3.118873782
1.963568015,3.212467126,3.122166394
1.966944106,3.21716955,3.125401827
1.97038967,3.221861491,3.128578717
1.973904875,3.226541915,3.131695742
1.97748979,3.231209768,3.134751627
1.98114439,3.235863981,3.137745143
1.984868553,3.240503471,3.140675106
1.98866207,3.245127147,3.143540384
1.992524646,3.24973391,3.14633989
1.9964559,3.254322656,3.149072591
2.000455372,3.258892281,3.151737506
2.00452252,3.263441684,3.15433371
2.008656729,3.267969768,3.156860336
2.012857307,3.272475444,3.159316573
2.017123493,3.276957636,3.161701673
2.021454458,3.281415282,3.16401495
2.025849307,3.285847337,3.166255781
2.03030702,3.290252714,3.168423579
2.034826707,3.294630536,3.170517913
2.039407235,3.298979765,3.172538329
2.04404748,3.303299458,3.174484473
2.048746269,3.3075887,3.176356063
2.053502383,3.311846616,3.178152889
2.058314559,3.316072368,3.179874815
2.063181492,3.320265158,3.181521781
2.068101842,3.324424233,3.183093802
2.073074234,3.328548889,3.184590972
2.078097265,3.332638468,3.186013461
2.083169502,3.336692368,3.187361519
2.08828949,3.340710039,3.188635476
2.093455753,3.344690992,3.189835745
2.098666798,3.348634796,3.19096282
2.103921115,3.352541087,3.192017281
2.109217182,3.356409568,3.192999797
2.114553466,3.360240013,3.193911127
2.119928422,3.364032276,3.194752129
2.125340499,3.367786292,3.195523763
2.130788133,3.371502086,3.196227099
2.136269788,3.375179805,3.196863334
2.141783809,3.378819638,3.197433791
2.147328631,3.382421967,3.19793996
2.152902631,3.385987293,3.198383506
2.158504156,3.389516284,3.198766313
2.164131509,3.393009805,3.199090518
2.169782935,3.396468963,3.199358584
2.175456593,3.39989516,3.199573375
2.181150516,3.403290178,3.19973828
2.186862947,3.406656517,3.199857387
2.192591251,3.409996969,3.199935711
2.198332691,3.41331541,3.199979598
2.204083944,3.416617028,3.199997317
2.209840795,3.419908998,3.200000048
2.21559867,3.423199213,3.200000048
2.221356754,3.426489548,3.200000048
2.227115554,3.429780291,3.200000048
2.232875858,3.433071894,3.200000048
2.238638696,3.436364945,3.200000048
2.244405304,3.43966015,3.200000048
2.250177081,3.442958309,3.200000048
2.255955556,3.446260295,3.200000048
2.261742356,3.449567039,3.200000048
2.267539172,3.452879505,3.200000048
2.273347729,3.456198681,3.200000048
2.279169758,3.459525556,3.200000048
2.285006975,3.462861109,3.200000048
2.290861048,3.466206294,3.200000048
2.296733581,3.469562027,3.200000048
2.302626092,3.472929177,3.200000048
2.308539995,3.476308551,3.200000048
2.314476583,3.479700887,3.200000048
2.320437012,3.483106847,3.200000048
2.326422289,3.486527007,3.200000048
2.332433265,3.48996185,3.200000048
2.338470618,3.493411767,3.200000048
2.344534854,3.496877045,3.200000048
2.350626296,3.50035787,3.200000048
2.356745083,3.50385432,3.200000048
2.362891169,3.50736637,3.200000048
2.369064325,3.510893888,3.200000048
2.375264135,3.514436637,3.200000048
2.381490007,3.517994279,3.200000048
2.387741177,3.521566377,3.200000048
2.394016716,3.5251524,3.200000048
2.400315541,3.528751729,3.200000048
2.406636426,3.532363664,3.200000048
2.412978017,3.535987431,3.200000048
2.419338846,3.539622191,3.200000048
2.425717351,3.543267051,3.200000048
2.432111891,3.546921075,3.200000048
2.438520773,3.550583294,3.200000048
2.44494227,3.554252722,3.200000048
2.451374652,3.557928369,3.200000048
2.457816205,3.561609257,3.200000048
2.464265267,3.565294436,3.200000048
2.470720256,3.568983001,3.200000048
2.477179702,3.572674114,3.200000048
2.483642282,3.576367018,3.200000048
2.490106859,3.580061062,3.200000048
2.496572517,3.583755724,3.200000048
2.5030386,3.58745063,3.200000048
2.509504794,3.591145542,3.199999784
2.515971654,3.594839482,3.199993206
2.522439899,3.59853084,3.199970888
2.528910088,3.602218536,3.199926295
2.535382554,3.605901783,3.199854871
2.541857478,3.609579984,3.19975334
2.548334938,3.613252663,3.199619282
2.554814672,3.616919283,3.199450881
2.561296993,3.620579721,3.199246733
2.56778179,3.624233682,3.199005754
2.574268933,3.627880908,3.198727093
2.580758274,3.631521171,3.198410077
2.587249652,3.635154265,3.198054169
2.593742897,3.638779999,3.197658941
2.60023783,3.642398199,3.197224048
2.606734266,3.646008698,3.196749213
2.613232015,3.649611341,3.196234213
2.619730883,3.653205979,3.195678871
2.626230674,3.656792468,3.195083044
2.632731188,3.660370672,3.194446623
2.639232224,3.663940457,3.193769519
2.645733579,3.667501692,3.193051669
2.652235049,3.671054252,3.192293025
2.65873643,3.674598012,3.191493555
2.665237516,3.678132851,3.190653238
2.671738102,3.68165865,3.189772068
2.678237982,3.685175291,3.188850045
2.684736949,3.688682659,3.18788718
2.691234798,3.692180639,3.186883489
2.697731302,3.695669109,3.185839001
2.704226243,3.699147949,3.184753748
2.710719503,3.702617099,3.18362775
2.717210822,3.706076419,3.182461056
2.723699997,3.709525803,3.181253715
2.730186823,3.712965146,3.180005779
2.736671095,3.716394345,3.178717312
2.74315261,3.719813298,3.177388382
2.749631168,3.723221907,3.176019072
2.756106567,3.726620079,3.174609473
2.762578608,3.730007721,3.173159692
2.769047095,3.733384748,3.17166985
2.775511835,3.736751079,3.170140087
2.781972638,3.74010664,3.168570565
2.788429316,3.743451365,3.166961474
2.794881689,3.746785199,3.165313033
2.801329584,3.750108096,3.163625501
2.807772833,3.753420028,3.161899184
2.814211281,3.756720983,3.160134444
