x,y,z
2.670166101,2.670166101,2.670166101
2.68157228,2.68157228,2.68157228
2.692987597,2.692987597,2.692987597
2.704411674,2.704411674,2.704411674
2.71584414,2.71584414,2.71584414
2.727284627,2.727284627,2.727284627
2.738732775,2.738732775,2.738732775
2.75018823,2.75018823,2.75018823
2.761650642,2.761650642,2.761650642
2.77311967,2.77311967,2.77311967
2.784594978,2.784594978,2.784594978
2.796076236,2.796076236,2.796076236
2.807563122,2.807563122,2.807563122
2.819055321,2.819055321,2.819055321
2.830552525,2.830552525,2.830552525
2.842054432,2.842054432,2.842054432
2.85356075,2.85356075,2.85356075
2.865071192,2.865071192,2.865071192
2.876585482,2.876585482,2.876585482
2.888103348,2.888103348,2.888103348
2.89962453,2.89962453,2.89962453
2.911148775,2.911148775,2.911148775
2.922675837,2.922675837,2.922675837
2.934205482,2.934205482,2.934205482
2.945737482,2.945737482,2.945737482
2.957271621,2.957271621,2.957271621
2.968807689,2.968807689,2.968807689
2.980345488,2.980345488,2.980345488
2.991884829,2.991884829,2.991884829
3.003425533,3.003425533,3.003425533
3.014967431,3.014967431,3.014967431
3.026510365,3.026510365,3.026510365
3.038054186,3.038054186,3.038054186
3.049598756,3.049598756,3.049598756
3.06114395,3.06114395,3.06114395
3.072689652,3.072689652,3.072689652
3.084235757,3.084235757,3.084235757
3.095782173,3.095782173,3.095782173
3.107328819,3.107328819,3.107328819
3.118875626,3.118875626,3.118875626
3.130422537,3.130422537,3.130422537
3.141969507,3.141969507,3.141969507
3.153516505,3.153516505,3.153516505
3.165063509,3.165063509,3.165063509
3.176610515,3.176610515,3.176610515
3.18815752,3.18815752,3.18815752
3.199704526,3.199704526,3.199704526
3.211251531,3.211251531,3.211251531
3.222798536,3.222798536,3.222798536
3.234345542,3.234345542,3.234345542
3.245892547,3.245892547,3.245892547
3.257439553,3.257439553,3.257439553
3.268986558,3.268986558,3.268986558
3.280533563,3.280533563,3.280533563
3.292080569,3.292080569,3.292080569
3.303627574,3.303627574,3.303627574
3.315174579,3.315174579,3.315174579
3.326721585,3.326721585,3.326721585
3.33826859,3.33826859,3.33826859
3.349815596,3.349815596,3.349815596
3.361362601,3.361362601,3.361362601
3.372909606,3.372909606,3.372909606
3.384456612,3.384456612,3.384456612
3.396003617,3.396003617,3.396003617
3.407550623,3.407550623,3.407550623
3.419097628,3.419097628,3.419097628
3.430644633,3.430644633,3.430644633
3.442191639,3.442191639,3.442191639
3.453738644,3.453738644,3.453738644
3.465285649,3.465285649,3.465285649
3.476832655,3.476832655,3.476832655
3.48837966,3.48837966,3.48837966
3.499926666,3.499926666,3.499926666
3.511473671,3.511473671,3.511473671
3.523020676,3.523020676,3.523020676
3.534567682,3.534567682,3.534567682
3.546114687,3.546114687,3.546114687
3.557661693,3.557661693,3.557661693
3.569208698,3.569208698,3.569208698
3.580755703,3.580755703,3.580755703
3.592302709,3.592302709,3.592302709
3.603849714,3.603849714,3.603849714
3.615396719,3.615396719,3.615396719
3.626943725,3.626943725,3.626943725
3.63849073,3.63849073,3.63849073
3.650037736,3.650037736,3.650037736
3.661584741,3.661584741,3.661584741
3.673131746,3.673131746,3.673131746
3.684678752,3.684678752,3.684678752
3.696225757,3.696225757,3.696225757
3.707772762,3.707772762,3.707772762
3.719319768,3.719319768,3.719319768
3.730866773,3.730866773,3.730866773
3.742413779,3.742413779,3.742413779
3.753960784,3.753960784,3.753960784
3.765507789,3.765507789,3.765507789
3.777054795,3.777054795,3.777054795
3.7886018,3.7886018,3.7886018
3.800148806,3.800148806,3.800148806
3.811695811,3.811695811,3.811695811
3.823242816,3.823242816,3.823242816
3.834789822,3.834789822,3.834789822
3.846336827,3.846336827,3.846336827
3.857883832,3.857883832,3.857883832
3.869430838,3.869430838,3.869430838
3.880977843,3.880977843,3.880977843
3.892524849,3.892524849,3.892524849
3.904071854,3.904071854,3.904071854
3.915618859,3.915618859,3.915618859
3.927165865,3.927165865,3.927165865
3.93871287,3.93871287,3.93871287
3.950259876,3.950259876,3.950259876
3.961806881,3.961806881,3.961806881
3.973353886,3.973353886,3.973353886
3.984900892,3.984900892,3.984900892
3.996447897,3.996447897,3.996447897
4.007994902,4.007994902,4.007994902
4.019541908,4.019541908,4.019541908
4.031088913,4.031088913,4.031088913
4.042635919,4.042635919,4.042635919
4.054182924,4.054182924,4.054182924
4.065729929,4.065729929,4.065729929
4.077276935,4.077276935,4.077276935
4.08882394,4.08882394,4.08882394
4.100370946,4.100370946,4.100370946
4.111917951,4.111917951,4.111917951
4.123464956,4.123464956,4.123464956
4.135011962,4.135011962,4.135011962
4.146558967,4.146558967,4.146558967
4.158105972,4.158105972,4.158105972
4.169652978,4.169652978,4.169652978
4.181199983,4.181199983,4.181199983
4.192746989,4.192746989,4.192746989
4.204293994,4.204293994,4.204293994
4.215840999,4.215840999,4.215840999
4.227388005,4.227388005,4.227388005
4.23893501,4.23893501,4.23893501
4.250482016,4.250482016,4.250482016
4.262029021,4.262029021,4.262029021
4.273576026,4.273576026,4.273576026
4.285123032,4.285123032,4.285123032
4.296670037,4.296670037,4.296670037
4.308217042,4.308217042,4.308217042
4.319764048,4.319764048,4.319764048
4.331311053,4.331311053,4.331311053
4.342858059,4.342858059,4.342858059
4.354405064,4.354405064,4.354405064
4.365952069,4.365952069,4.365952069
4.377499075,4.377499075,4.377499075
4.38904608,4.38904608,4.38904608
4.400593086,4.400593086,4.400593086
4.412140091,4.412140091,4.412140091
4.423687096,4.423687096,4.423687096
4.435234102,4.435234102,4.435234102
4.446781107,4.446781107,4.446781107
4.458328112,4.458328112,4.458328112
4.469875118,4.469875118,4.469875118
4.481422123,4.481422123,4.481422123
4.492969129,4.492969129,4.492969129
4.504516134,4.504516134,4.504516134
4.516063139,4.516063139,4.516063139
4.527610145,4.527610145,4.527610145
4.53915715,4.53915715,4.53915715
4.550704156,4.550704156,4.550704156
4.562251161,4.562251161,4.562251161
4.573798166,4.573798166,4.573798166
4.585345172,4.585345172,4.585345172
4.596892177,4.596892177,4.596892177
4.608439182,4.608439182,4.608439182
4.619986188,4.619986188,4.619986188
4.631533193,4.631533193,4.631533193
4.643080199,4.643080199,4.643080199
4.654627204,4.654627204,4.654627204
4.666174209,4.666174209,4.666174209
4.677721215,4.677721215,4.677721215
4.68926822,4.68926822,4.68926822
4.700815226,4.700815226,4.700815226
4.712362231,4.712362231,4.712362231
4.723909236,4.723909236,4.723909236
4.735456242,4.735456242,4.735456242
4.747003247,4.747003247,4.747003247
4.758550252,4.758550252,4.758550252
4.770097258,4.770097258,4.770097258
4.781644263,4.781644263,4.781644263
4.793191269,4.793191269,4.793191269
4.804738274,4.804738274,4.804738274
4.816285279,4.816285279,4.816285279
4.827832285,4.827832285,4.827832285
4.83937929,4.83937929,4.83937929
4.850926295,4.850926295,4.850926295
4.862473301,4.862473301,4.862473301
4.874020306,4.874020306,4.874020306
4.885567312,4.885567312,4.885567312
4.897114317,4.897114317,4.897114317
4.908661322,4.908661322,4.908661322
4.920208328,4.920208328,4.920208328
4.931755333,4.931755333,4.931755333
4.943302339,4.943302339,4.943302339
4.954849344,4.954849344,4.954849344
4.966396349,4.966396349,4.966396349
4.977943355,4.977943355,4.977943355
4.98949036,4.98949036,4.98949036
5.001037365,5.001037365,5.001037365
5.012584371,5.012584371,5.012584371
5.024131376,5.024131376,5.024131376
5.035678382,5.035678382,5.035678382
5.047225387,5.047225387,5.047225387
5.058772392,5.058772392,5.058772392
5.070319398,5.070319398,5.070319398
5.081866403,5.081866403,5.081866403
5.093413409,5.093413409,5.093413409
5.104960414,5.104960414,5.104960414
5.116507419,5.116507419,5.116507419
5.128054425,5.128054425,5.128054425
5.13960143,5.13960143,5.13960143
5.151148435,5.151148435,5.151148435
5.162695441,5.162695441,5.162695441
5.174242446,5.174242446,5.174242446
5.185789452,5.185789452,5.185789452
5.197336457,5.197336457,5.197336457
5.208883462,5.208883462,5.208883462
5.220430468,5.220430468,5.220430468
5.231977473,5.231977473,5.231977473
5.243524479,5.243524479,5.243524479
5.255071484,5.255071484,5.255071484
5.266618489,5.266618489,5.266618489
5.278165495,5.278165495,5.278165495
5.2897125,5.2897125,5.2897125
5.301259505,5.301259505,5.301259505
5.312806511,5.312806511,5.312806511
5.324353516,5.324353516,5.324353516
5.335900522,5.335900522,5.335900522
5.347447527,5.347447527,5.347447527
5.358994532,5.358994532,5.358994532
5.370541538,5.370541538,5.370541538
5.382088543,5.382088543,5.382088543
5.393635549,5.393635549,5.393635549
5.405182554,5.405182554,5.405182554
5.416729559,5.416729559,5.416729559
5.428276565,5.428276565,5.428276565
5.43982357,5.43982357,5.43982357
5.451370575,5.451370575,5.451370575
5.462917581,5.462917581,5.462917581
5.474464586,5.474464586,5.474464586
5.486011592,5.486011592,5.486011592
5.497558597,5.497558597,5.497558597
5.509105602,5.509105602,5.509105602
5.520652608,5.520652608,5.520652608
5.532199613,5.532199613,5.532199613
5.543746619,5.543746619,5.543746619
5.555293624,5.555293624,5.555293624
5.566840629,5.566840629,5.566840629
5.578387635,5.578387635,5.578387635
5.58993464,5.58993464,5.58993464
5.601481645,5.601481645,5.601481645
5.613028651,5.613028651,5.613028651
5.624575656,5.624575656,5.624575656
5.636122662,5.636122662,5.636122662
5.647669667,5.647669667,5.647669667
5.659216672,5.659216672,5.659216672
5.670763678,5.670763678,5.670763678
5.682310683,5.682310683,5.682310683
5.693857689,5.693857689,5.693857689
5.705404694,5.705404694,5.705404694
5.716951699,5.716951699,5.716951699
5.728498705,5.728498705,5.728498705
5.74004571,5.74004571,5.74004571
5.751592715,5.751592715,5.751592715
5.763139721,5.763139721,5.763139721
5.774686726,5.774686726,5.774686726
5.786233732,5.786233732,5.786233732
5.797780737,5.797780737,5.797780737
5.809327742,5.809327742,5.809327742
5.820874748,5.820874748,5.820874748
5.832421753,5.832421753,5.832421753
5.843968759,5.843968759,5.843968759
5.855515764,5.855515764,5.855515764
5.867062769,5.867062769,5.867062769
5.878609775,5.878609775,5.878609775
5.89015678,5.89015678,5.89015678
5.901703785,5.901703785,5.901703785
5.913250791,5.913250791,5.913250791
5.924797796,5.924797796,5.924797796
5.936344802,5.936344802,5.936344802
5.947891807,5.947891807,5.947891807
5.959438812,5.959438812,5.959438812
5.970985818,5.970985818,5.970985818
5.982532823,5.982532823,5.982532823
5.994079828,5.994079828,5.994079828
6.005626834,6.005626834,6.005626834
6.017173839,6.017173839,6.017173839
6.028720845,6.028720845,6.028720845
6.04026785,6.04026785,6.04026785
6.051814855,6.051814855,6.051814855
6.063361861,6.063361861,6.063361861
6.074908866,6.074908866,6.074908866
6.086455872,6.086455872,6.086455872
6.098002877,6.098002877,6.098002877
6.109549882,6.109549882,6.109549882
6.121096888,6.121096888,6.121096888
6.132643893,6.132643893,6.132643893
6.144190898,6.144190898,6.144190898
6.155737904,6.155737904,6.155737904
6.167284909,6.167284909,6.167284909
6.178831915,6.178831915,6.178831915
6.19037892,6.19037892,6.19037892
6.201925925,6.201925925,6.201925925
6.213472931,6.213472931,6.213472931
6.225019936,6.225019936,6.225019936
6.236566942,6.236566942,6.236566942
6.248113947,6.248113947,6.248113947
6.259660952,6.259660952,6.259660952
6.271207958,6.271207958,6.271207958
6.282754963,6.282754963,6.282754963
6.294301968,6.294301968,6.294301968
6.305848974,6.305848974,6.305848974
6.317395979,6.317395979,6.317395979
6.328942985,6.328942985,6.328942985
6.34048999,6.34048999,6.34048999
6.352036995,6.352036995,6.352036995
6.363584001,6.363584001,6.363584001
6.375131006,6.375131006,6.375131006
6.386678012,6.386678012,6.386678012
6.398225017,6.398225017,6.398225017
6.409772022,6.409772022,6.409772022
6.421319028,6.421319028,6.421319028
6.432866033,6.432866033,6.432866033
6.444413038,6.444413038,6.444413038
6.455960044,6.455960044,6.455960044
6.467507049,6.467507049,6.467507049
6.479054055,6.479054055,6.479054055
6.49060106,6.49060106,6.49060106
6.502148065,6.502148065,6.502148065
6.513695071,6.513695071,6.513695071
6.525242076,6.525242076,6.525242076
6.536789082,6.536789082,6.536789082
6.548336087,6.548336087,6.548336087
6.559883092,6.559883092,6.559883092
6.571430098,6.571430098,6.571430098
6.582977103,6.582977103,6.582977103
6.594524108,6.594524108,6.594524108
6.606071114,6.606071114,6.606071114
6.617618119,6.617618119,6.617618119
6.629165125,6.629165125,6.629165125
6.64071213,6.64071213,6.64071213
6.652259135,6.652259135,6.652259135
6.663806141,6.663806141,6.663806141
6.675353146,6.675353146,6.675353146
6.686900152,6.686900152,6.686900152
6.698447157,6.698447157,6.698447157
6.709994162,6.709994162,6.709994162
6.721541168,6.721541168,6.721541168
6.733088173,6.733088173,6.733088173
6.744635178,6.744635178,6.744635178
6.756182184,6.756182184,6.756182184
6.767729189,6.767729189,6.767729189
6.779276195,6.779276195,6.779276195
6.7908232,6.7908232,6.7908232
6.802370205,6.802370205,6.802370205
6.813917211,6.813917211,6.813917211
6.825464216,6.825464216,6.825464216
6.837011222,6.837011222,6.837011222
6.848558227,6.848558227,6.848558227
6.860105232,6.860105232,6.860105232
6.871652238,6.871652238,6.871652238
6.883199243,6.883199243,6.883199243
6.894746248,6.894746248,6.894746248
6.906293254,6.906293254,6.906293254
6.917840259,6.917840259,6.917840259
6.929387265,6.929387265,6.929387265
6.94093427,6.94093427,6.94093427
6.952481275,6.952481275,6.952481275
6.964028281,6.964028281,6.964028281
6.975575286,6.975575286,6.975575286
6.987122291,6.987122291,6.987122291
6.998669297,6.998669297,6.998669297
7.010216302,7.010216302,7.010216302
7.021763308,7.021763308,7.021763308
7.033310313,7.033310313,7.033310313
7.044857318,7.044857318,7.044857318
7.056404324,7.056404324,7.056404324
7.067951329,7.067951329,7.067951329
7.079498335,7.079498335,7.079498335
7.09104534,7.09104534,7.09104534
7.102592345,7.102592345,7.102592345
7.114139351,7.114139351,7.114139351
7.125686356,7.125686356,7.125686356
7.137233361,7.137233361,7.137233361
7.148780367,7.148780367,7.148780367
7.160327372,7.160327372,7.160327372
7.171874378,7.171874378,7.171874378
7.183421383,7.183421383,7.183421383
7.194968388,7.194968388,7.194968388
7.206515394,7.206515394,7.206515394
7.218062399,7.218062399,7.218062399
7.229609405,7.229609405,7.229609405
7.24115641,7.24115641,7.24115641
7.252703415,7.252703415,7.252703415
7.264250421,7.264250421,7.264250421
7.275797426,7.275797426,7.275797426
7.287344431,7.287344431,7.287344431
7.298891437,7.298891437,7.298891437
7.310438442,7.310438442,7.310438442
7.321985448,7.321985448,7.321985448
7.333532453,7.333532453,7.333532453
7.345079458,7.345079458,7.345079458
7.356626464,7.356626464,7.356626464
7.368173469,7.368173469,7.368173469
7.379720475,7.379720475,7.379720475
7.39126748,7.39126748,7.39126748
7.402814485,7.402814485,7.402814485
7.414361491,7.414361491,7.414361491
7.425908496,7.425908496,7.425908496
7.437455501,7.437455501,7.437455501
7.449002507,7.449002507,7.449002507
7.460549512,7.460549512,7.460549512
7.472096518,7.472096518,7.472096518
7.483643523,7.483643523,7.483643523
7.495190528,7.495190528,7.495190528
7.506737534,7.506737534,7.506737534
7.518284539,7.518284539,7.518284539
7.529831545,7.529831545,7.529831545
7.54137855,7.54137855,7.54137855
7.552925555,7.552925555,7.552925555
7.564472561,7.564472561,7.564472561
7.576019566,7.576019566,7.576019566
7.587566571,7.587566571,7.587566571
7.599113577,7.599113577,7.599113577
7.610660582,7.610660582,7.610660582
7.622207588,7.622207588,7.622207588
7.633754593,7.633754593,7.633754593
7.645301598,7.645301598,7.645301598
7.656848604,7.656848604,7.656848604
7.668395609,7.668395609,7.668395609
7.679942615,7.679942615,7.679942615
7.69148962,7.69148962,7.69148962
7.703036625,7.703036625,7.703036625
7.714583631,7.714583631,7.714583631
7.726130636,7.726130636,7.726130636
7.737677641,7.737677641,7.737677641
7.749224647,7.749224647,7.749224647
7.760771652,7.760771652,7.760771652
7.772318658,7.772318658,7.772318658
7.783865663,7.783865663,7.783865663
7.795412668,7.795412668,7.795412668
